date,station_complex_id,station_complex,latitude,longitude,morning_ridership,hotspot
2020-03-28,10,"49 St (N,R,W)",40.7599,-73.98414,50.0,0
2020-03-28,103,"Bowery (J,Z)",40.72028,-73.99391,11.0,0
2020-03-28,118,3 Av (L),40.73285,-73.98612,10.0,0
2020-03-28,119,1 Av (L),40.730953,-73.98163,46.0,0
2020-03-28,13,"28 St (R,W)",40.745495,-73.98869,18.0,0
2020-03-28,14,"23 St (R,W)",40.741302,-73.98934,37.0,0
2020-03-28,143,Inwood-207 St (A),40.868073,-73.9199,148.0,0
2020-03-28,144,Dyckman St (A),40.86549,-73.92727,61.0,0
2020-03-28,145,190 St (A),40.85902,-73.93418,42.0,0
2020-03-28,146,181 St (A),40.851696,-73.937965,68.0,0
2020-03-28,147,175 St (A),40.84739,-73.939705,107.0,0
2020-03-28,149,163 St-Amsterdam Av (C),40.836014,-73.939896,48.0,0
2020-03-28,150,155 St (C),40.830517,-73.94151,36.0,0
2020-03-28,151,"145 St (A,C,B,D)",40.824783,-73.944214,328.0,1
2020-03-28,152,"135 St (C,B)",40.817894,-73.94765,63.0,0
2020-03-28,153,"125 St (A,C,B,D)",40.811108,-73.95235,296.0,1
2020-03-28,154,"116 St (C,B)",40.805084,-73.95488,72.0,0
2020-03-28,155,"Cathedral Pkwy (110 St) (C,B)",40.800602,-73.95816,47.0,0
2020-03-28,156,"103 St (C,B)",40.796093,-73.96146,41.0,0
2020-03-28,157,"96 St (C,B)",40.79164,-73.9647,82.0,0
2020-03-28,158,"86 St (C,B)",40.78587,-73.96892,65.0,0
2020-03-28,159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972145,17.0,0
2020-03-28,16,"8 St-NYU (R,W)",40.730328,-73.99263,35.0,0
2020-03-28,160,"72 St (C,B)",40.775593,-73.97641,17.0,0
2020-03-28,162,"50 St (C,E)",40.762455,-73.985985,40.0,0
2020-03-28,164,"34 St-Penn Station (A,C,E)",40.75229,-73.99339,372.0,1
2020-03-28,165,"23 St (C,E)",40.745907,-73.99804,51.0,0
2020-03-28,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000496,92.0,0
2020-03-28,168,"Spring St (C,E)",40.726227,-74.00374,25.0,0
2020-03-28,169,"Canal St (A,C,E)",40.720825,-74.005226,31.0,0
2020-03-28,17,"Prince St (R,W)",40.72433,-73.9977,11.0,0
2020-03-28,20,"City Hall (R,W)",40.713284,-74.00698,8.0,0
2020-03-28,22,"Rector St (R,W)",40.70722,-74.01334,17.0,0
2020-03-28,220,"155 St (B,D)",40.830135,-73.93821,69.0,0
2020-03-28,222,Roosevelt Island (F),40.759144,-73.95326,57.0,0
2020-03-28,223,"Lexington Av/63 St (F,Q)",40.76463,-73.96611,93.0,0
2020-03-28,224,57 St (F),40.763973,-73.97745,44.0,0
2020-03-28,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.98133,96.0,0
2020-03-28,228,"23 St (F,M)",40.742878,-73.99282,75.0,0
2020-03-28,231,"Grand St (B,D)",40.718266,-73.99375,85.0,0
2020-03-28,232,2 Av (F),40.7234,-73.98994,89.0,0
2020-03-28,234,East Broadway (F),40.713715,-73.99017,66.0,0
2020-03-28,277,"7 Av (E,B,D)",40.762863,-73.981636,20.0,0
2020-03-28,296,Marble Hill-225 St (1),40.87456,-73.90983,49.0,0
2020-03-28,297,215 St (1),40.869446,-73.915276,17.0,0
2020-03-28,298,207 St (1),40.86462,-73.91882,133.0,0
2020-03-28,299,Dyckman St (1),40.86053,-73.92554,161.0,0
2020-03-28,300,191 St (1),40.855225,-73.92941,25.0,0
2020-03-28,301,181 St (1),40.849506,-73.93359,232.0,0
2020-03-28,303,157 St (1),40.83404,-73.94489,207.0,0
2020-03-28,304,145 St (1),40.82655,-73.95036,133.0,0
2020-03-28,305,137 St-City College (1),40.822006,-73.953674,200.0,0
2020-03-28,306,125 St (1),40.815582,-73.958374,56.0,0
2020-03-28,307,116 St-Columbia University (1),40.80772,-73.96411,57.0,0
2020-03-28,308,Cathedral Pkwy (110 St) (1),40.803967,-73.96685,110.0,0
2020-03-28,309,103 St (1),40.799446,-73.968376,152.0,0
2020-03-28,310,"96 St (1,2,3)",40.79392,-73.97232,5.0,0
2020-03-28,311,86 St (1),40.788643,-73.97622,1.0,0
2020-03-28,312,79 St (1),40.783936,-73.97992,141.0,0
2020-03-28,313,"72 St (1,2,3)",40.778454,-73.98197,310.0,1
2020-03-28,314,66 St-Lincoln Center (1),40.77344,-73.98221,90.0,0
2020-03-28,316,50 St (1),40.761726,-73.98385,56.0,0
2020-03-28,318,"34 St-Penn Station (1,2,3)",40.750374,-73.99106,309.0,1
2020-03-28,319,28 St (1),40.747215,-73.99336,31.0,0
2020-03-28,320,23 St (1),40.74408,-73.99566,50.0,0
2020-03-28,321,18 St (1),40.74104,-73.99787,18.0,0
2020-03-28,323,Christopher St-Sheridan Sq (1),40.73342,-74.00291,19.0,0
2020-03-28,324,Houston St (1),40.728252,-74.00536,33.0,0
2020-03-28,325,Canal St (1),40.722855,-74.00628,12.0,0
2020-03-28,326,Franklin St (1),40.71932,-74.00689,11.0,0
2020-03-28,327,"Chambers St (1,2,3)",40.715477,-74.00927,42.0,0
2020-03-28,328,WTC Cortlandt (1),40.711834,-74.01219,28.0,0
2020-03-28,329,Rector St (1),40.70751,-74.01379,7.0,0
2020-03-28,333,"Wall St (2,3)",40.70682,-74.0091,22.0,0
2020-03-28,392,"125 St (4,5,6)",40.80414,-73.93759,652.0,1
2020-03-28,393,116 St (6),40.79863,-73.94162,223.0,0
2020-03-28,394,110 St (6),40.79502,-73.94425,161.0,0
2020-03-28,395,103 St (6),40.7906,-73.94748,222.0,0
2020-03-28,396,96 St (6),40.78567,-73.95107,152.0,0
2020-03-28,397,"86 St (4,5,6)",40.77949,-73.95559,171.0,0
2020-03-28,398,77 St (6),40.77362,-73.95988,117.0,0
2020-03-28,399,68 St-Hunter College (6),40.768143,-73.96387,117.0,0
2020-03-28,403,33 St (6),40.746082,-73.98208,119.0,0
2020-03-28,404,28 St (6),40.74307,-73.98426,98.0,0
2020-03-28,405,23 St (6),40.739864,-73.9866,59.0,0
2020-03-28,407,Astor Pl (6),40.730053,-73.99107,14.0,0
2020-03-28,409,Spring St (6),40.7223,-73.99714,21.0,0
2020-03-28,413,"Wall St (4,5)",40.707558,-74.01186,66.0,0
2020-03-28,414,"Bowling Green (4,5)",40.70482,-74.01407,105.0,0
2020-03-28,439,"125 St (2,3)",40.807755,-73.945496,3.0,0
2020-03-28,471,34 St-Hudson Yards (7),40.755882,-74.00191,62.0,0
2020-03-28,475,96 St (Q),40.784317,-73.94715,127.0,0
2020-03-28,476,86 St (Q),40.77789,-73.95179,137.0,0
2020-03-28,477,72 St (Q),40.7688,-73.95843,178.0,0
2020-03-28,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737335,-73.99679,1.0,0
2020-03-28,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737827,-74.0002,7.0,0
2020-03-28,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737827,-73.99679,3.0,0
2020-03-28,601,"14 St (F,M,1,2,3)/6 Av (L)",40.738228,-73.99621,173.0,0
2020-03-28,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735737,-73.98995,345.0,1
2020-03-28,605,"168 St (A,C,1)",40.840717,-73.93956,302.0,1
2020-03-28,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749718,-73.98782,443.0,1
2020-03-28,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.753822,-73.981964,1.0,0
2020-03-28,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.984566,22.0,0
2020-03-28,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.981964,102.0,0
2020-03-28,610,"Grand Central-42 St (S,4,5,6,7)",40.751778,-73.976845,384.0,1
2020-03-28,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.987495,111.0,0
2020-03-28,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.986755,892.0,1
2020-03-28,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757107,-73.97192,2.0,0
2020-03-28,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757553,-73.969055,117.0,0
2020-03-28,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.762527,-73.967964,5.0,0
2020-03-28,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.76266,-73.967255,256.0,0
2020-03-28,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768295,-73.981735,291.0,1
2020-03-28,618,"14 St (A,C,E)/8 Av (L)",40.739777,-74.00258,1.0,0
2020-03-28,618,"14 St (A,C,E)/8 Av (L)",40.740894,-74.00169,129.0,0
2020-03-28,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725296,-73.9962,1.0,0
2020-03-28,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725914,-73.99466,103.0,0
2020-03-28,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.71324,-74.0034,84.0,0
2020-03-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.718094,-73.99989,2.0,0
2020-03-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,7.0,0
2020-03-28,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,109.0,0
2020-03-28,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,170.0,0
2020-03-28,625,"Delancey St (F)/Essex St (J,M,Z)",40.718315,-73.987434,6.0,0
2020-03-28,625,"Delancey St (F)/Essex St (J,M,Z)",40.718613,-73.98811,6.0,0
2020-03-28,625,"Delancey St (F)/Essex St (J,M,Z)",40.718613,-73.987434,217.0,0
2020-03-28,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.709415,-74.00657,1.0,0
2020-03-28,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710197,-74.00769,8.0,0
2020-03-28,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710197,-74.00657,18.0,0
2020-03-28,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.71037,-74.00769,5.0,0
2020-03-28,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.71037,-74.00657,114.0,0
2020-03-28,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710373,-74.00657,294.0,1
2020-03-28,635,"South Ferry (1)/Whitehall St (R,W)",40.70207,-74.013664,4.0,0
2020-03-28,635,"South Ferry (1)/Whitehall St (R,W)",40.703087,-74.01299,255.0,0
2020-03-28,8,"5 Av/59 St (N,R,W)",40.764812,-73.97335,35.0,0
2020-03-28,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.98066,112.0,0
2020-03-28,TRAM1,RI Tramway (Manhattan),40.761337,-73.96416,49.0,0
2020-03-28,TRAM2,RI Tramway (Roosevelt),40.75734,-73.95412,79.0,0
2020-05-02,10,"49 St (N,R,W)",40.7599,-73.98414,74.0,0
2020-05-02,103,"Bowery (J,Z)",40.72028,-73.99391,24.0,0
2020-05-02,107,"Broad St (J,Z)",40.706474,-74.011055,30.0,0
2020-05-02,118,3 Av (L),40.73285,-73.98612,39.0,0
2020-05-02,119,1 Av (L),40.730953,-73.98163,109.0,0
2020-05-02,13,"28 St (R,W)",40.745495,-73.98869,36.0,0
2020-05-02,14,"23 St (R,W)",40.741302,-73.98934,70.0,0
2020-05-02,143,Inwood-207 St (A),40.868073,-73.9199,214.0,0
2020-05-02,144,Dyckman St (A),40.86549,-73.92727,129.0,0
2020-05-02,145,190 St (A),40.85902,-73.93418,74.0,0
2020-05-02,146,181 St (A),40.851696,-73.937965,133.0,0
2020-05-02,147,175 St (A),40.84739,-73.939705,213.0,0
2020-05-02,149,163 St-Amsterdam Av (C),40.836014,-73.939896,121.0,0
2020-05-02,150,155 St (C),40.830517,-73.94151,56.0,0
2020-05-02,151,"145 St (A,C,B,D)",40.824783,-73.944214,477.0,1
2020-05-02,152,"135 St (C,B)",40.817894,-73.94765,70.0,0
2020-05-02,153,"125 St (A,C,B,D)",40.811108,-73.95235,514.0,1
2020-05-02,154,"116 St (C,B)",40.805084,-73.95488,76.0,0
2020-05-02,155,"Cathedral Pkwy (110 St) (C,B)",40.800602,-73.95816,89.0,0
2020-05-02,156,"103 St (C,B)",40.796093,-73.96146,50.0,0
2020-05-02,157,"96 St (C,B)",40.79164,-73.9647,62.0,0
2020-05-02,158,"86 St (C,B)",40.78587,-73.96892,44.0,0
2020-05-02,159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972145,30.0,0
2020-05-02,16,"8 St-NYU (R,W)",40.730328,-73.99263,48.0,0
2020-05-02,160,"72 St (C,B)",40.775593,-73.97641,27.0,0
2020-05-02,162,"50 St (C,E)",40.762455,-73.985985,95.0,0
2020-05-02,164,"34 St-Penn Station (A,C,E)",40.75229,-73.99339,404.0,1
2020-05-02,165,"23 St (C,E)",40.745907,-73.99804,95.0,0
2020-05-02,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000496,140.0,0
2020-05-02,168,"Spring St (C,E)",40.726227,-74.00374,29.0,0
2020-05-02,169,"Canal St (A,C,E)",40.720825,-74.005226,67.0,0
2020-05-02,17,"Prince St (R,W)",40.72433,-73.9977,24.0,0
2020-05-02,20,"City Hall (R,W)",40.713284,-74.00698,13.0,0
2020-05-02,22,"Rector St (R,W)",40.70722,-74.01334,21.0,0
2020-05-02,220,"155 St (B,D)",40.830135,-73.93821,122.0,0
2020-05-02,222,Roosevelt Island (F),40.759144,-73.95326,83.0,0
2020-05-02,223,"Lexington Av/63 St (F,Q)",40.76463,-73.96611,181.0,0
2020-05-02,224,57 St (F),40.763973,-73.97745,54.0,0
2020-05-02,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.98133,141.0,0
2020-05-02,228,"23 St (F,M)",40.742878,-73.99282,139.0,0
2020-05-02,231,"Grand St (B,D)",40.718266,-73.99375,156.0,0
2020-05-02,232,2 Av (F),40.7234,-73.98994,115.0,0
2020-05-02,234,East Broadway (F),40.713715,-73.99017,157.0,0
2020-05-02,277,"7 Av (E,B,D)",40.762863,-73.981636,44.0,0
2020-05-02,296,Marble Hill-225 St (1),40.87456,-73.90983,166.0,0
2020-05-02,297,215 St (1),40.869446,-73.915276,41.0,0
2020-05-02,298,207 St (1),40.86462,-73.91882,235.0,0
2020-05-02,299,Dyckman St (1),40.86053,-73.92554,229.0,0
2020-05-02,300,191 St (1),40.855225,-73.92941,34.0,0
2020-05-02,301,181 St (1),40.849506,-73.93359,335.0,1
2020-05-02,303,157 St (1),40.83404,-73.94489,286.0,1
2020-05-02,304,145 St (1),40.82655,-73.95036,281.0,0
2020-05-02,305,137 St-City College (1),40.822006,-73.953674,76.0,0
2020-05-02,306,125 St (1),40.815582,-73.958374,83.0,0
2020-05-02,307,116 St-Columbia University (1),40.80772,-73.96411,50.0,0
2020-05-02,308,Cathedral Pkwy (110 St) (1),40.803967,-73.96685,52.0,0
2020-05-02,309,103 St (1),40.799446,-73.968376,73.0,0
2020-05-02,310,"96 St (1,2,3)",40.79392,-73.97232,575.0,1
2020-05-02,311,86 St (1),40.788643,-73.97622,125.0,0
2020-05-02,312,79 St (1),40.783936,-73.97992,74.0,0
2020-05-02,313,"72 St (1,2,3)",40.778454,-73.98197,302.0,1
2020-05-02,314,66 St-Lincoln Center (1),40.77344,-73.98221,68.0,0
2020-05-02,316,50 St (1),40.761726,-73.98385,75.0,0
2020-05-02,318,"34 St-Penn Station (1,2,3)",40.750374,-73.99106,513.0,1
2020-05-02,319,28 St (1),40.747215,-73.99336,54.0,0
2020-05-02,320,23 St (1),40.74408,-73.99566,75.0,0
2020-05-02,321,18 St (1),40.74104,-73.99787,18.0,0
2020-05-02,323,Christopher St-Sheridan Sq (1),40.73342,-74.00291,24.0,0
2020-05-02,324,Houston St (1),40.728252,-74.00536,77.0,0
2020-05-02,325,Canal St (1),40.722855,-74.00628,21.0,0
2020-05-02,326,Franklin St (1),40.71932,-74.00689,12.0,0
2020-05-02,327,"Chambers St (1,2,3)",40.715477,-74.00927,68.0,0
2020-05-02,328,WTC Cortlandt (1),40.711834,-74.01219,55.0,0
2020-05-02,329,Rector St (1),40.70751,-74.01379,20.0,0
2020-05-02,333,"Wall St (2,3)",40.70682,-74.0091,53.0,0
2020-05-02,392,"125 St (4,5,6)",40.80414,-73.93759,686.0,1
2020-05-02,393,116 St (6),40.79863,-73.94162,303.0,1
2020-05-02,394,110 St (6),40.79502,-73.94425,213.0,0
2020-05-02,395,103 St (6),40.7906,-73.94748,257.0,0
2020-05-02,396,96 St (6),40.78567,-73.95107,212.0,0
2020-05-02,397,"86 St (4,5,6)",40.77949,-73.95559,309.0,1
2020-05-02,398,77 St (6),40.77362,-73.95988,206.0,0
2020-05-02,399,68 St-Hunter College (6),40.768143,-73.96387,170.0,0
2020-05-02,403,33 St (6),40.746082,-73.98208,202.0,0
2020-05-02,404,28 St (6),40.74307,-73.98426,172.0,0
2020-05-02,405,23 St (6),40.739864,-73.9866,130.0,0
2020-05-02,407,Astor Pl (6),40.730053,-73.99107,52.0,0
2020-05-02,409,Spring St (6),40.7223,-73.99714,28.0,0
2020-05-02,413,"Wall St (4,5)",40.707558,-74.01186,61.0,0
2020-05-02,414,"Bowling Green (4,5)",40.70482,-74.01407,206.0,0
2020-05-02,436,Harlem-148 St (3),40.82388,-73.93647,88.0,0
2020-05-02,437,145 St (3),40.82042,-73.93625,72.0,0
2020-05-02,438,"135 St (2,3)",40.814228,-73.94077,311.0,1
2020-05-02,439,"125 St (2,3)",40.807755,-73.945496,239.0,0
2020-05-02,440,"116 St (2,3)",40.802097,-73.94962,192.0,0
2020-05-02,441,"Central Park North (110 St) (2,3)",40.799076,-73.95182,178.0,0
2020-05-02,471,34 St-Hudson Yards (7),40.755882,-74.00191,81.0,0
2020-05-02,475,96 St (Q),40.784317,-73.94715,225.0,0
2020-05-02,476,86 St (Q),40.77789,-73.95179,153.0,0
2020-05-02,477,72 St (Q),40.7688,-73.95843,228.0,0
2020-05-02,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737827,-74.0002,10.0,0
2020-05-02,601,"14 St (F,M,1,2,3)/6 Av (L)",40.738228,-73.99621,222.0,0
2020-05-02,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.734673,-73.98995,4.0,0
2020-05-02,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735737,-73.98995,743.0,1
2020-05-02,605,"168 St (A,C,1)",40.840717,-73.93956,513.0,1
2020-05-02,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749718,-73.98782,594.0,1
2020-05-02,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.984566,44.0,0
2020-05-02,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.981964,151.0,0
2020-05-02,610,"Grand Central-42 St (S,4,5,6,7)",40.751778,-73.976845,534.0,1
2020-05-02,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.987495,248.0,0
2020-05-02,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.986755,1093.0,1
2020-05-02,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757107,-73.97192,15.0,0
2020-05-02,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757553,-73.969055,155.0,0
2020-05-02,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.762527,-73.967964,24.0,0
2020-05-02,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.76266,-73.967255,422.0,1
2020-05-02,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768295,-73.981735,498.0,1
2020-05-02,618,"14 St (A,C,E)/8 Av (L)",40.739777,-74.00258,2.0,0
2020-05-02,618,"14 St (A,C,E)/8 Av (L)",40.740894,-74.00169,195.0,0
2020-05-02,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725296,-73.9962,7.0,0
2020-05-02,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725914,-73.99466,131.0,0
2020-05-02,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713066,-74.00413,5.0,0
2020-05-02,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.71324,-74.0034,186.0,0
2020-05-02,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,9.0,0
2020-05-02,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,8.0,0
2020-05-02,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,134.0,0
2020-05-02,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.710667,-74.01103,2.0,0
2020-05-02,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71258,-74.00978,8.0,0
2020-05-02,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71305,-74.00881,1.0,0
2020-05-02,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,223.0,0
2020-05-02,625,"Delancey St (F)/Essex St (J,M,Z)",40.718315,-73.987434,6.0,0
2020-05-02,625,"Delancey St (F)/Essex St (J,M,Z)",40.718613,-73.98811,5.0,0
2020-05-02,625,"Delancey St (F)/Essex St (J,M,Z)",40.718613,-73.987434,271.0,0
2020-05-02,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710197,-74.00769,10.0,0
2020-05-02,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710197,-74.00657,28.0,0
2020-05-02,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.71037,-74.00657,141.0,0
2020-05-02,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710373,-74.00758,7.0,0
2020-05-02,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710373,-74.00657,323.0,1
2020-05-02,635,"South Ferry (1)/Whitehall St (R,W)",40.70207,-74.013664,8.0,0
2020-05-02,635,"South Ferry (1)/Whitehall St (R,W)",40.703087,-74.01299,255.0,0
2020-05-02,8,"5 Av/59 St (N,R,W)",40.764812,-73.97335,35.0,0
2020-05-02,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.98066,186.0,0
2020-05-02,TRAM1,RI Tramway (Manhattan),40.761337,-73.96416,92.0,0
2020-05-02,TRAM2,RI Tramway (Roosevelt),40.75734,-73.95412,104.0,0
2020-06-21,404,28 St (6),40.74307,-73.98426,3.0,0
2020-06-28,118,3 Av (L),40.73285,-73.98612,1.0,0
2020-06-28,13,"28 St (R,W)",40.745495,-73.98869,2.0,0
2020-06-28,14,"23 St (R,W)",40.741302,-73.98934,3.0,0
2020-06-28,143,Inwood-207 St (A),40.868073,-73.9199,21.0,0
2020-06-28,145,190 St (A),40.85902,-73.93418,3.0,0
2020-06-28,146,181 St (A),40.851696,-73.937965,2.0,0
2020-06-28,147,175 St (A),40.84739,-73.939705,67.0,0
2020-06-28,149,163 St-Amsterdam Av (C),40.836014,-73.939896,11.0,0
2020-06-28,151,"145 St (A,C,B,D)",40.824783,-73.944214,142.0,0
2020-06-28,153,"125 St (A,C,B,D)",40.811108,-73.95235,16.0,0
2020-06-28,157,"96 St (C,B)",40.79164,-73.9647,2.0,0
2020-06-28,160,"72 St (C,B)",40.775593,-73.97641,1.0,0
2020-06-28,162,"50 St (C,E)",40.762455,-73.985985,3.0,0
2020-06-28,164,"34 St-Penn Station (A,C,E)",40.75229,-73.99339,4.0,0
2020-06-28,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000496,20.0,0
2020-06-28,169,"Canal St (A,C,E)",40.720825,-74.005226,1.0,0
2020-06-28,22,"Rector St (R,W)",40.70722,-74.01334,1.0,0
2020-06-28,222,Roosevelt Island (F),40.759144,-73.95326,2.0,0
2020-06-28,224,57 St (F),40.763973,-73.97745,7.0,0
2020-06-28,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.98133,31.0,0
2020-06-28,228,"23 St (F,M)",40.742878,-73.99282,23.0,0
2020-06-28,231,"Grand St (B,D)",40.718266,-73.99375,50.0,0
2020-06-28,234,East Broadway (F),40.713715,-73.99017,5.0,0
2020-06-28,277,"7 Av (E,B,D)",40.762863,-73.981636,7.0,0
2020-06-28,299,Dyckman St (1),40.86053,-73.92554,7.0,0
2020-06-28,301,181 St (1),40.849506,-73.93359,10.0,0
2020-06-28,303,157 St (1),40.83404,-73.94489,32.0,0
2020-06-28,305,137 St-City College (1),40.822006,-73.953674,10.0,0
2020-06-28,306,125 St (1),40.815582,-73.958374,4.0,0
2020-06-28,309,103 St (1),40.799446,-73.968376,27.0,0
2020-06-28,310,"96 St (1,2,3)",40.79392,-73.97232,9.0,0
2020-06-28,311,86 St (1),40.788643,-73.97622,4.0,0
2020-06-28,313,"72 St (1,2,3)",40.778454,-73.98197,46.0,0
2020-06-28,314,66 St-Lincoln Center (1),40.77344,-73.98221,3.0,0
2020-06-28,318,"34 St-Penn Station (1,2,3)",40.750374,-73.99106,14.0,0
2020-06-28,319,28 St (1),40.747215,-73.99336,11.0,0
2020-06-28,320,23 St (1),40.74408,-73.99566,2.0,0
2020-06-28,321,18 St (1),40.74104,-73.99787,2.0,0
2020-06-28,323,Christopher St-Sheridan Sq (1),40.73342,-74.00291,2.0,0
2020-06-28,325,Canal St (1),40.722855,-74.00628,3.0,0
2020-06-28,327,"Chambers St (1,2,3)",40.715477,-74.00927,4.0,0
2020-06-28,328,WTC Cortlandt (1),40.711834,-74.01219,2.0,0
2020-06-28,392,"125 St (4,5,6)",40.80414,-73.93759,19.0,0
2020-06-28,396,96 St (6),40.78567,-73.95107,29.0,0
2020-06-28,399,68 St-Hunter College (6),40.768143,-73.96387,4.0,0
2020-06-28,403,33 St (6),40.746082,-73.98208,2.0,0
2020-06-28,405,23 St (6),40.739864,-73.9866,9.0,0
2020-06-28,413,"Wall St (4,5)",40.707558,-74.01186,15.0,0
2020-06-28,439,"125 St (2,3)",40.807755,-73.945496,17.0,0
2020-06-28,440,"116 St (2,3)",40.802097,-73.94962,2.0,0
2020-06-28,441,"Central Park North (110 St) (2,3)",40.799076,-73.95182,11.0,0
2020-06-28,475,96 St (Q),40.784317,-73.94715,73.0,0
2020-06-28,477,72 St (Q),40.7688,-73.95843,1.0,0
2020-06-28,601,"14 St (F,M,1,2,3)/6 Av (L)",40.738228,-73.99621,4.0,0
2020-06-28,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.734673,-73.98995,6.0,0
2020-06-28,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735737,-73.98995,10.0,0
2020-06-28,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749718,-73.98782,25.0,0
2020-06-28,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.984566,1.0,0
2020-06-28,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.981964,64.0,0
2020-06-28,610,"Grand Central-42 St (S,4,5,6,7)",40.751778,-73.976845,107.0,0
2020-06-28,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757553,-73.969055,23.0,0
2020-06-28,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768295,-73.981735,21.0,0
2020-06-28,618,"14 St (A,C,E)/8 Av (L)",40.740894,-74.00169,31.0,0
